Id,Predicted
60314,9801.239645296451
12566,11666.550921206293
17760,6824.479150764968
8876,805.459394812166
80392,7575.909006253969
3007,26822.018661621343
65731,16061.513368418877
16183,2332.6184525658978
3132,11079.814185543122
47554,3666.818746570487
54851,6612.966490511415
3080,18279.64084587256
24420,2904.79716410231
44475,2174.5983677074364
68784,2569.841755364071
33711,19914.77071294486
75110,7134.037608456609
71182,14057.174385945054
55890,2924.7259676609833
11952,1564.9222253261953
24534,9989.169826754558
85054,1021.4647795141408
86563,25922.8381321281
52536,6806.407772413195
78896,4619.25537318423
27070,4687.212767274181
60693,1196.7734613411824
51919,29354.400852215822
40590,25877.221288071134
57513,14253.190492700523
72159,5716.828999971678
55459,14272.132869549794
14148,1298.048794027208
52878,5815.367612939508
2188,1890.1024387379746
24393,1655.7462193977267
86231,456.98711645561553
44751,2259.277314349476
95482,7127.286840079274
45462,4617.349207888882
74222,9611.71419653031
72465,9153.009889237026
31405,2818.592930943849
77148,808.5271115480092
14001,7844.205793672007
73530,4551.02029151342
78371,1057.612166132035
56486,1807.567193527346
17397,9016.318938671051
34260,10067.228810353825
56216,1879.5120223643223
73107,773.334054239673
57701,4091.777094686731
95715,920.7537623245412
85151,2957.674506767859
88305,817.2440957217369
78944,5553.463333001822
15712,1222.0744147722617
10080,1259.1530555936445
88091,17034.93283617286
52882,8817.658892844887
6240,5294.915025792943
37327,6074.600555741087
44400,7394.125200159365
89907,3354.184857081776
28692,2501.669303243091
54900,7302.410681971535
41944,1093.6692270525045
1488,15347.03707297431
32766,1245.3078481318496
23720,4007.427675282387
11509,901.7026340746934
48616,18121.106655338408
44094,13958.561391372987
70727,29914.155519444157
64257,2839.4919234025447
100,12784.92949324991
3176,5685.426692865692
10253,5648.09877017674
37385,14803.09889594028
78439,5125.740625862606
67334,1414.7893957842718
44397,6248.312968675191
4814,3139.4371468487193
75391,6685.346593566405
47885,3544.530070100689
42747,724.777407724455
15077,12875.877167167197
43115,1295.9149518518723
68882,787.9395877447353
11332,9008.13560589
55877,981.0244315126082
42072,987.2526002121747
80540,821.9514464412935
84212,9529.92210669547
77274,931.867914706707
55881,3933.914501142786
38599,6793.0400007203025
57359,3332.852249234971
52314,4336.060361485888
71010,1363.6255093509224
59474,1075.70108179579
45899,13854.72660844312
63254,2696.0672374514847
87833,593.2699913803505
33167,2615.567843404637
25647,8152.5894242488885
86953,12079.407302041458
12581,6005.937154644224
18089,2498.646997195573
10579,7144.115592005408
51215,9540.40714624755
25845,11651.941786379099
76978,15945.400282518747
73755,13943.308762772127
32071,4878.206479930172
80090,9498.396707844522
9469,10600.28775546236
39327,1898.987684842897
99717,10610.454222848859
3104,2530.8108526182796
66827,4066.946596203501
25151,8681.194669408515
48973,1474.3313792239826
16048,4449.1461712058635
49307,2683.0708536159964
30166,2669.812064116746
39735,22208.834109194286
71612,15074.817022061028
95388,1558.7816896139907
15514,3028.757701382755
89728,848.1015145108818
11714,3785.5553006444006
18020,22204.18163816541
32896,1370.9944971324844
10383,4776.10120651597
90868,4877.132464121561
50343,7869.919880339455
99945,2851.232256502578
61719,8885.443233695627
34365,2855.0748434838865
3823,8040.180460856168
96371,11120.06228345724
43059,4934.453832893054
1600,2437.655506070736
35300,25296.3053907437
8619,525.5205109549253
72934,932.6611700094726
72751,5907.547473532317
24464,2723.6686235691936
16693,2836.53166620314
65402,9723.48827704313
99188,3619.3942917606823
49919,2637.7819906121326
58505,2709.9588862908636
54794,9799.929635415849
91475,1939.517887569356
90808,1906.917159965296
12826,4722.714127621098
90821,995.3595376234199
15178,999.6076443651524
83650,2418.872102623894
30235,2419.1919574335852
76618,8010.935370008884
31219,2367.3441021079216
72367,1448.943808477668
246,10990.469248352263
11654,18020.14227882818
16866,47503.28671213771
82336,1219.2505211916593
51167,2558.50042571949
76560,7084.663998748262
28188,2467.0923126953708
33180,760.2316168172296
55191,3800.715558039466
8034,3796.7907673884906
73037,1128.9217342855923
43561,7992.453556543206
51969,28423.080719688154
76154,6959.596027407805
7970,1359.9299624457306
59971,1328.3004875256538
92128,3401.6309591096065
90892,3274.9376589219314
97423,5757.878902636023
46605,1280.7272994916643
3577,4807.733967214288
53976,1154.2244050353454
7442,1985.1674619794546
95454,12685.909429148653
62494,2450.196115774983
47078,2618.9292662885937
9165,2126.1335097884603
82323,1562.7756075831564
51148,2352.916168872283
75721,10707.96206199039
37716,3586.019659369344
25124,1243.475966367452
72667,8391.00412481811
99550,1304.6291653190638
98433,1111.9838756613506
43733,6784.409820847377
52232,5003.593710535169
25577,1580.3128024548125
54156,7987.207258933803
37246,18356.851602904386
47652,928.6707982747766
87423,2207.1852249939648
70987,1039.39693853503
41565,9593.101937699283
78190,4492.981764415269
