Id,Predicted
60314,10137.426513244196
12566,11455.539822637542
17760,6990.992402555903
8876,749.063002599387
80392,7015.446592341093
3007,30089.487259449685
65731,16515.37577472529
16183,2173.7599213621234
3132,11358.911693602982
47554,3793.2471747554573
54851,7728.844646982072
3080,18067.653090319774
24420,2703.4075361905466
44475,2543.143452950765
68784,2791.622539482238
33711,21943.960293610704
75110,6557.727491728787
71182,13635.186124730932
55890,2518.2356350107307
11952,1363.2430998059892
24534,10035.36564229576
85054,1081.829337094479
86563,26501.28926963981
52536,9550.7634671944
78896,4353.321032932199
27070,4740.877017137517
60693,1307.7208413535495
51919,39410.73145541558
40590,29469.73055706174
57513,13418.0044690996
72159,5319.712786045466
55459,13821.605743274653
14148,1299.3764659765693
52878,6059.051045104941
2188,1996.184789276857
24393,1577.4506296231746
86231,447.0298123368538
44751,2106.5084845821984
95482,6345.9098884976465
45462,4637.114697187692
74222,9702.769540956022
72465,9452.883590348898
31405,2313.7911986531094
77148,878.8046684973311
14001,7062.042206143826
73530,4340.765458646799
78371,1006.9211095880452
56486,1746.9349850997728
17397,9802.278663626426
34260,10095.05166644298
56216,1810.8673637998636
73107,828.5172012524073
57701,4385.973291720904
95715,963.1761337386198
85151,2823.9268212503257
88305,820.3638939244414
78944,4822.285297370072
15712,1071.1123943974237
10080,1269.3705519106784
88091,17361.612778717878
52882,10322.750785069782
6240,5360.052684881685
37327,6537.487982414668
44400,7639.255347959277
89907,3817.19546957283
28692,2348.98320762291
54900,6834.05820966124
41944,1087.651662294032
1488,15717.909616116176
32766,1529.5729257249154
23720,3361.5609817603663
11509,902.742177623175
48616,17063.630370529463
44094,13079.922039946925
70727,31393.741086229482
64257,2758.9421120159723
100,12291.985897025052
3176,5979.696021907284
10253,6223.178763614911
37385,14487.381181156674
78439,4997.184372130971
67334,1531.7421942539736
44397,5768.9771053927725
4814,3301.5909487605127
75391,6893.48231624895
47885,3605.877652946812
42747,715.6569114283263
15077,12889.64095188124
43115,1253.8605725720745
68882,751.828392514743
11332,9351.858749800262
55877,1057.3398575007516
42072,1001.8112473201845
80540,779.9902583362159
84212,8628.600265258065
77274,890.4516307423115
55881,4108.677864014517
38599,6074.8007480716615
57359,3112.8571442631496
52314,4127.233039421403
71010,1459.2653452551683
59474,1039.1000388629861
45899,14693.042798568931
63254,2711.1952431505874
87833,459.4090571035945
33167,3279.000299389393
25647,7957.037524275524
86953,11213.964856236496
12581,6333.0022938815855
18089,2514.2095251319047
10579,7071.993595676812
51215,10112.946463553411
25845,10472.02324591001
76978,15490.03385229161
73755,10898.49228469482
32071,4884.694481555482
80090,10345.540537724162
9469,11406.34791036769
39327,1735.5826930541245
99717,10232.986610581978
3104,2341.031618786295
66827,4131.9059155262585
25151,8673.909353465526
48973,1805.535986363651
16048,4631.992630217924
49307,2630.672028672327
30166,2735.4101133244408
39735,24135.64057136673
71612,15104.201940694053
95388,1482.6866303470713
15514,3196.8447266123408
89728,712.4322575601179
11714,3737.9440046677164
18020,19862.670734142797
32896,1418.2647374421697
10383,4517.466047405429
90868,5012.165489041716
50343,8179.534613967213
99945,2925.5798209703626
61719,8561.363696387187
34365,2568.6832633864733
3823,8138.879423396426
96371,11201.460007106005
43059,6718.432234002255
1600,2454.9060887379205
35300,26560.119512474397
8619,570.4404482302951
72934,959.1473613292649
72751,5452.1149286593145
24464,2327.494199764627
16693,2745.7624917360567
65402,9985.587143886622
99188,3896.8580654289094
49919,2497.6788029223135
58505,3003.1975118750793
54794,9357.183777657658
91475,2001.8281335889858
90808,1975.635803866503
12826,4732.900541802164
90821,912.1256447512106
15178,898.5407530250985
83650,2389.692233303137
30235,2241.9296917287757
76618,7778.508054105476
31219,2438.909957496647
72367,1280.0329490764934
246,9878.92328931987
11654,17160.465868415362
16866,49430.6287828786
82336,1325.076737613812
51167,2685.935057091525
76560,7368.868717720567
28188,2367.1092656768483
33180,740.5884179703339
55191,4302.848140537869
8034,3591.5240065662124
73037,1084.7317068148789
43561,9148.107795885488
51969,26933.553771904615
76154,6714.10341877129
7970,1291.13065226607
59971,1412.7868413862027
92128,3320.205935360791
90892,3314.625518482104
97423,6000.309556429417
46605,1422.4804313862771
3577,4433.672787648761
53976,1109.6683432855116
7442,2276.1743422332124
95454,13064.359500691333
62494,2232.838631978813
47078,2614.415672612955
9165,2363.444066002612
82323,1607.0440078520687
51148,2604.7798676233842
75721,10266.59161008377
37716,3938.191011348755
25124,1215.8714090050992
72667,8190.805747125064
99550,1288.9589479560611
98433,1084.927638758882
43733,6628.436455265505
52232,5047.573345037413
25577,1371.6119338407646
54156,7762.395184945385
37246,19146.118747841472
47652,852.7381269140722
87423,1822.4523179608238
70987,962.132439447214
41565,10320.47447597053
78190,4536.796596086666
51472,4468.014127687684
4859,812.5070133782602
36755,937.8381820515142
56780,1487.2594852506863
53466,3063.6975400569227
10671,913.5619610059025
80630,10910.682950525206
30534,13834.832853187345
38463,6720.352076704652
96797,8243.663044938288
75613,6576.211534215342
67805,8947.725885694414
166,1233.838013606532
50028,8265.825701303565
47506,9429.682695012507
34134,2471.47153604164
8766,66267.87286208101
17143,4972.677380469146
1638,7995.2279118180695
65864,12945.433768326644
37787,12293.342160288032
30730,944.1719712002969
45563,10295.321680060439
46535,2585.6212431300983
62384,2577.2597902198086
40082,10841.782755912729
45373,17272.305590024487
35082,1036.1701538989512
14190,1343.081846729084
97200,1327.2506047433653
83482,7635.993609990819
10276,4139.376094581517
34499,561.9726852682245
55210,726.5783812460515
37968,943.8388069068548
20349,1323.3555515185515
26377,28219.619684276146
56522,842.2956420413097
84036,3542.15765284328
11181,2705.1261954084116
13674,1116.989189054253
14135,3127.6731285244477
23663,15972.832228923264
32020,1008.2562169012757
4636,1876.3195684550958
65807,916.0509990631956
59035,9424.75371332374
58491,25217.45457550317
87993,19372.384979201375
22188,832.2281099624835
58509,12299.641340081247
67705,6001.236531666763
94400,4638.2643087103315
88300,6355.266963962908
7357,578.4492456240325
78987,20889.427218405413
23292,1675.0812103217168
85412,10965.49200345667
81517,17232.06904664701
81300,2212.988906556685
22506,7086.449121610868
9270,950.7137985848018
53060,2252.412726782789
52752,7707.7790329870895
66216,681.1205015594729
49302,9329.584538183042
33578,19799.87315378987
31907,7985.921482948982
44471,2214.1775985625177
29995,8744.830021466401
24498,3475.672259547598
32921,10907.359545006937
92043,1132.7912607908759
5511,1466.8097775943409
48786,2519.1673231872846
46798,1977.0475948028602
92181,2231.3848718654704
76802,9761.099685812687
94125,9717.108169226918
