Id,Predicted
60314,9924.451892913514
12566,11378.472131377352
17760,6995.786122572316
8876,832.6047662108333
80392,7275.4509627340085
3007,29010.9555140041
65731,16759.55029869111
16183,2226.8568245592446
3132,10332.923804609536
47554,3790.746453908351
54851,6089.272878654956
3080,18532.056407219803
24420,3192.814850287765
44475,2317.2456539962004
68784,2562.6433917753693
33711,22709.79302729673
75110,6677.602403165869
71182,13799.159406165309
55890,2963.18986681447
11952,1523.893671552466
24534,9661.726228628064
85054,1018.712419891092
86563,25800.13234871821
52536,8378.816231743273
78896,4037.6689115426852
27070,4728.29345203654
60693,1141.8092759471738
51919,35570.624262363
40590,25998.07812168922
57513,14469.763048029414
72159,5438.58184898816
55459,14600.954654592122
14148,1395.610818042213
52878,5741.441857944218
2188,1895.349833664158
24393,1631.6832286985693
86231,501.56840642668834
44751,2137.164309227929
95482,7671.665824895218
45462,4482.23015538735
74222,9847.346872497055
72465,9344.236294282031
31405,2642.4846675766294
77148,773.6044254876349
14001,8110.603948444556
73530,5055.536592737858
78371,1123.949660462945
56486,1700.626284730591
17397,9326.97443510804
34260,9958.229294826207
56216,1796.99632563309
73107,831.2552782600777
57701,4403.462104833839
95715,1056.0457271943148
85151,3095.658062510309
88305,809.7362638393593
78944,5367.707798329877
15712,1187.4126184470208
10080,1289.9503200818504
88091,16766.882200247106
52882,9173.02444013928
6240,5266.499608024361
37327,5681.022366760748
44400,7381.643896756065
89907,3597.364120650712
28692,2522.873829443429
54900,7735.61442457536
41944,1176.1882904482127
1488,15669.989546065826
32766,1328.054421047188
23720,3674.961213387177
11509,905.1454865699691
48616,18318.599409793995
44094,14344.44551734209
70727,30536.598638011666
64257,2787.3732611760183
100,12645.43700480409
3176,5667.036704669476
10253,5361.007127063296
37385,15512.323985238985
78439,5182.957760918401
67334,1463.465790126778
44397,6041.707528412318
4814,3231.7099426613363
75391,6671.009918952364
47885,3487.954983456253
42747,643.3985808462884
15077,11707.639080446208
43115,1268.6328969003666
68882,751.5758929992364
11332,9883.873690606286
55877,1034.8725573521815
42072,997.9455939677568
80540,790.4053454145417
84212,9347.175563762725
77274,976.117552961414
55881,3877.6910494727417
38599,5780.794703319207
57359,3307.297035814514
52314,4388.880687475427
71010,1360.6201799221017
59474,1131.1626283078574
45899,14298.397503898792
63254,2629.7039770053752
87833,533.681964827743
33167,3053.098761869654
25647,7172.244521201445
86953,11340.937348814936
12581,6044.572037830799
18089,2532.6664805676364
10579,7120.598473932671
51215,9524.670848812053
25845,10934.954448347506
76978,15468.538151478548
73755,13612.669181247862
32071,4838.86234848374
80090,9864.598360966873
9469,10907.164517531493
39327,1463.557309224476
99717,10318.014406107734
3104,2454.316038043649
66827,4018.89765994843
25151,8087.546605185132
48973,1434.6253686073665
16048,4421.631519279293
49307,2608.5325705999476
30166,2576.7328150441326
39735,23196.97008092504
71612,14424.789138567314
95388,1401.9350278826823
15514,2837.143941414419
89728,878.2933152610107
11714,3478.0725602055127
18020,22962.08080094544
32896,1264.9100022547175
10383,4916.968507236019
90868,5128.242466043658
50343,8048.204276554686
99945,2812.3264041996945
61719,8664.068865035275
34365,2807.413850103954
3823,7908.773300062877
96371,11677.408137412767
43059,5458.704015938216
1600,2586.9867887731175
35300,24190.34348564199
8619,500.32587329785235
72934,960.6025185010483
72751,5408.90952739504
24464,2886.2344559870785
16693,2675.627482424084
65402,9854.198102826625
99188,3707.8229822541302
49919,1947.1939346045472
58505,2737.7470619046076
54794,9328.041786706915
91475,2047.2035688882963
90808,1997.2927830601952
12826,4241.954917332405
90821,904.395948107742
15178,971.5137081574503
83650,2497.515912517481
30235,2443.8195081043523
76618,7804.601025611512
31219,2411.281145537052
72367,1577.5401602055213
246,10748.191239135158
11654,17869.52028278852
16866,39183.471435287865
82336,1282.5414195342141
51167,2720.975509950245
76560,7521.51085945635
28188,2528.002440191708
33180,803.1891932252661
55191,4032.340024583206
8034,3985.0517474508856
73037,1121.1000246038445
43561,6411.578669223526
51969,25745.47595759384
76154,6841.775028552651
7970,1211.162096817803
59971,1344.737676195051
92128,3543.125891386915
90892,3229.4486169110364
97423,5776.331411542
46605,1259.9018734018962
3577,5268.012116413353
53976,1163.9476655037645
7442,2160.614473008338
95454,12957.693119331943
62494,2299.5920296572062
47078,2724.811429615684
9165,2502.4797936271193
82323,1462.4058469482893
51148,2582.5961581699357
75721,10821.463842194396
37716,3738.273116795264
25124,1303.3828793183736
72667,8103.7029130328965
99550,1318.1797405078987
98433,1095.002005622962
43733,7071.033005679242
52232,5237.566131459425
25577,1569.289955519568
54156,7872.833605713091
37246,19140.471255375123
47652,892.0416036156205
87423,1890.6147781010152
70987,1056.3122444136295
41565,9470.732926000537
78190,4512.628280120701
51472,4496.316748851248
4859,758.6519887694806
36755,947.3190602713626
56780,1448.0783458544101
53466,3143.152876984154
10671,881.3265846047882
80630,11256.665679608168
30534,13154.776318889253
38463,6642.370182709924
96797,8324.904491427242
75613,7455.433204790255
67805,9535.23832977587
166,1338.4068820510608
50028,8314.89650111782
47506,9513.44481882152
34134,2423.693364516689
8766,69118.74419024885
17143,4748.404393853284
