Id,Predicted
60314,9545.562059107699
12566,11247.262047707056
17760,7031.057389098043
8876,989.8484889452783
80392,9155.155769490486
3007,31991.084598302
65731,15943.189562739644
16183,2429.51912099251
3132,10948.475673406418
47554,3854.296825124582
54851,6482.043103415254
3080,17668.95852902544
24420,2533.223934905804
44475,2696.034121698281
68784,2850.3438486471146
33711,22103.36935817243
75110,6819.851710540456
71182,13500.61750152035
55890,2314.373829688565
11952,1473.5846099360172
24534,9815.31070272966
85054,966.0698908432746
86563,25840.13022094689
52536,13572.063175500056
78896,4047.0265611313253
27070,4708.067009594557
60693,1338.753539360557
51919,32402.2905855339
40590,25339.420383583587
57513,13459.345345436359
72159,5231.784682431026
55459,13649.927675696184
14148,1125.6329186524524
52878,6027.15320076641
2188,2045.3582097950655
24393,1500.9500640808428
86231,472.63595029914023
44751,2171.36317494958
95482,6732.08109149539
45462,4673.753908346765
74222,10085.74618604295
72465,10785.916779368144
31405,3108.434327368639
77148,789.1386333302419
14001,7234.536418408772
73530,4389.242678553918
78371,964.6761535368535
56486,1610.7504065068033
17397,9765.54397870345
34260,9831.53114765815
56216,2155.6643648013305
73107,747.4975326976536
57701,4310.86860312556
95715,974.2751457232748
85151,2773.950580931571
88305,921.947820469663
78944,5192.015844756508
15712,1033.9892774885914
10080,1246.8352821904064
88091,17561.951570092133
52882,8650.88867584742
6240,5168.176657222202
37327,5581.202659016444
44400,7912.951871627514
89907,3736.357040756527
28692,3135.5703852516685
54900,7114.491281385258
41944,1160.494686355896
1488,16318.432353682685
32766,1537.4005313818093
23720,3155.078548791967
11509,922.9954075554808
48616,16557.463705729457
44094,12915.009360880307
70727,29129.221213454195
64257,2915.8748625768567
100,11901.011494975033
3176,5354.142343682112
10253,5725.888289599288
37385,14676.879006219717
78439,5355.095095044879
67334,1382.3110237224473
44397,5898.884716146402
4814,3233.4559764070423
75391,7376.179195656838
47885,4354.088574768828
42747,693.7596065582312
15077,13497.663063599937
43115,1095.8493486410002
68882,890.8759723954201
11332,8785.326644756962
55877,1100.2670866377948
42072,974.5257895785926
80540,829.9404709429604
84212,9354.192885133947
77274,908.0457220809735
55881,4904.434219393235
38599,6886.633535451278
57359,2894.9019581658063
52314,4313.252333449849
71010,1430.3927423883724
59474,963.5075256733571
45899,13867.035165157537
63254,2871.89111540327
87833,565.5357635169396
33167,3326.13975142886
25647,7380.421745313309
86953,10987.28530384131
12581,5978.97568455788
18089,1984.0912503144293
10579,6959.408959115349
51215,9683.446517222308
25845,11362.7281545912
76978,16522.19096830252
73755,10546.082870351927
32071,4809.473042644241
80090,9895.105553923264
9469,10707.07975263227
39327,1973.2633261781227
99717,12116.929004261496
3104,2295.2653254010024
66827,4269.493077148816
25151,8114.326083969556
48973,1517.8673529082719
16048,4484.045173919892
49307,1813.7158397507408
30166,2774.619877612347
39735,23188.583384248795
71612,14528.01661851431
95388,1453.901902377949
15514,3081.6991978279275
89728,779.6934831726668
11714,3984.24324336849
18020,18539.015642041617
32896,1135.5283335110528
10383,4128.244136623444
90868,5387.346631469983
50343,7497.517721737702
99945,3124.090178111659
61719,8176.607506205619
34365,2530.858468596042
3823,8047.7325776545
96371,8886.557545571088
43059,5085.180602793946
1600,2733.5387750650048
35300,25062.02861598622
8619,549.0002767401296
72934,914.8406380072009
72751,5607.307013462371
24464,2452.494058212879
16693,4199.392142417494
65402,10256.64524800125
99188,3916.984604634261
49919,3561.604658845911
58505,3015.224528552969
54794,9340.666974502627
91475,1997.2481853656964
90808,1873.7982313175698
12826,4718.387660651002
90821,1058.0280057492423
15178,1178.1837077821597
83650,2372.5981097833037
30235,2321.8853309401534
76618,8410.196977514459
31219,2452.555233161932
72367,1345.6597499245645
246,9605.969260131385
11654,17810.671768438147
16866,34043.697195492336
82336,1252.9942336833017
51167,2771.300504962729
76560,7345.422567819622
28188,1757.0825681376232
33180,713.4848200829754
55191,4103.89702910672
8034,3470.6054413248785
73037,1107.0410340736914
43561,7240.671104883743
51969,26445.088302048785
76154,7310.948556645427
7970,1407.4468422387672
59971,1306.79452856434
92128,3378.6108814949284
90892,3591.52232083676
97423,5887.43966508047
46605,1320.0648224403053
3577,4679.361094688238
53976,1264.3569346750705
7442,2156.091417159228
95454,13260.587959152193
62494,2257.2158581108915
47078,2611.7292231333104
9165,2386.0180045392835
82323,1398.0368033503432
51148,3278.396555183679
75721,11712.786243327164
37716,4161.336048154966
25124,1246.0151923470933
72667,8071.82732480863
99550,1320.806044246236
98433,1127.6623454404914
43733,6882.139646909204
52232,5064.3338945110045
25577,1528.4488980618503
54156,7451.204900494588
37246,18535.77175168768
47652,890.7180063846431
87423,2061.340475136064
70987,1113.6242144446999
41565,9869.74010600283
78190,4977.999470415379
51472,3707.161696379024
4859,821.7291809284827
36755,910.9325748119511
56780,1452.2891537940993
53466,3092.3451201219746
