Id,Predicted
60314,10017.036060766844
12566,11131.426689148071
17760,6725.035825785833
8876,874.0657611455223
80392,7818.687898594171
3007,27904.276601342346
65731,16474.86646327796
16183,2279.8758927589565
3132,10798.622572945502
47554,3506.125279721211
54851,6026.080656547378
3080,17660.36665094395
24420,2951.494151168244
44475,2085.80673252979
68784,2533.8306633732664
33711,21934.078464652754
75110,7258.872983313988
71182,13091.417810704372
55890,3087.6192374867464
11952,1632.549979095223
24534,9453.111334085388
85054,1147.0889825388822
86563,25511.871383557977
52536,6837.924729279477
78896,4575.185806460342
27070,4628.910319522937
60693,1145.0738175568563
51919,42423.98278068415
40590,25010.160173937024
57513,14369.16371462272
72159,5628.242576015966
55459,14734.613066255408
14148,1308.5086791376025
52878,5823.3934744822045
2188,1910.5888023016037
24393,1629.0898983729649
86231,408.9054181629104
44751,2300.889259597475
95482,7246.181265895519
45462,4509.630869757535
74222,9508.328044692114
72465,9575.516616340672
31405,2607.1284191227414
77148,809.809496098917
14001,8754.000696321593
73530,4486.606043147353
78371,1076.6099758356934
56486,1787.007819009548
17397,8746.751556321555
34260,10371.531449467415
56216,1783.9710520929025
73107,829.6685203856964
57701,4062.0127999607757
95715,815.2074111703354
85151,3063.37787435056
88305,741.2415090577741
78944,5381.259024549717
15712,1178.5600646882058
10080,1243.3368961025492
88091,17041.896556381736
52882,9798.97885681256
6240,5147.800804998643
37327,6265.4251797112465
44400,7508.999957521083
89907,3508.593885431127
28692,2492.862274362538
54900,7589.8814040290645
41944,1056.923647094132
1488,15438.268619651491
32766,1093.0152950025247
23720,3672.8919548295153
11509,890.9894274937018
48616,18478.74089852652
44094,13191.352834277708
70727,29629.702893616544
64257,2614.5017391088354
100,12988.85135149512
3176,5658.173867758682
10253,5843.153325552858
37385,14842.480442283408
78439,4828.437255295448
67334,1435.226163315886
44397,6211.290858599024
4814,3178.306772262029
75391,6820.002916538414
47885,3624.877634900514
42747,724.344069973354
15077,12606.021373141675
43115,1248.561584672116
68882,737.3102745337433
11332,8493.159409099104
55877,1037.7947328682676
42072,984.899816593914
80540,811.1808320830149
84212,9650.6792113132
77274,908.8716042836475
55881,3930.0176931450437
38599,6911.765269566225
57359,3210.92375561773
52314,4334.773004650233
71010,1377.3085140678115
59474,956.5077518995473
45899,14798.973863592035
63254,2665.6755680151405
87833,606.3889143982148
33167,2583.798812449046
25647,8026.408717568562
86953,11739.041244932701
12581,6079.117744533598
18089,2480.15050790891
10579,7377.576249888792
51215,9380.1294360405
25845,11509.17715205622
76978,15474.371096254788
73755,12770.388251203609
32071,4795.246798508826
80090,9849.775543468777
9469,10471.25688295484
39327,1886.9151852600157
99717,10327.231126688279
3104,2544.596188338486
66827,4014.804346759943
25151,8560.108728832514
48973,1625.6803038679132
16048,4468.676129168377
49307,2772.283107158307
30166,2748.482434422933
39735,22178.43123588396
71612,14477.734181642983
95388,1500.1673194535945
15514,2986.80838772233
89728,865.7722445205966
11714,3701.337810153683
18020,20454.062986057168
32896,1294.9651060250749
10383,5192.572730791205
90868,4826.289501535913
50343,8010.572297054881
99945,2888.3087845242076
61719,8966.01076459283
34365,2856.224660652723
3823,8057.433008153936
96371,10776.817169994825
43059,5608.673029910374
1600,2606.3508562425595
35300,24127.507851421524
8619,526.6146439930903
72934,955.9058851145196
72751,5668.35704545185
24464,2862.1125329704855
16693,2553.6366811219
65402,9674.607099004394
99188,3645.2556807257993
49919,2204.0709904592554
58505,2888.488745514239
54794,9705.842687678807
91475,2053.6497482100945
90808,1943.9489914173369
12826,4697.014283161193
90821,879.2623976212238
15178,973.2914547432645
83650,2372.5185004649475
30235,2365.8183137397
76618,8232.822265122722
31219,2328.0656510652148
72367,1591.4136857144197
246,11136.520360207638
11654,18068.576821960127
16866,48215.44437193559
82336,1235.6138888431842
51167,2593.14397876986
76560,7123.964629028845
28188,2399.82544783502
33180,821.8020193049024
55191,3605.808021852633
8034,3913.0668575139953
73037,1067.2212285334786
43561,7938.7280526923705
51969,27240.43484627455
76154,6485.401487070118
7970,1379.149364904916
59971,1334.0088415252796
92128,3382.390451178987
90892,3238.994041325524
97423,6040.324481410267
46605,1263.9214637336836
3577,5159.544824002474
53976,1101.2442172560775
7442,1997.775994011404
95454,13039.05570247567
62494,2314.8030939756
47078,2553.630651691778
9165,2054.546505997844
82323,1526.4252120699466
51148,2167.2357621506035
75721,10998.463322619296
37716,3675.984770622833
25124,1227.6856436725125
72667,8389.297140898645
99550,1325.7578694212177
98433,1102.4626668387625
43733,7044.391711479485
52232,4996.633580059193
25577,1503.6512226318691
54156,7909.971130002365
37246,18857.75480501844
47652,889.0041676219571
87423,2326.402500493328
70987,1060.230015971025
41565,9767.54122639145
78190,4287.956273509401
51472,4472.90407336856
4859,786.7626600280265
36755,956.8937210938076
56780,1396.782624789119
53466,3158.3142376636833
10671,1138.1742892475204
80630,11342.519522192044
30534,13570.537088137578
38463,6752.9869694211375
96797,8632.503987611659
75613,7085.984268569846
67805,9292.607868698517
166,1439.8483356074414
50028,8838.675008400172
47506,9726.610722759295
34134,2560.4364389418306
8766,70443.46941171995
17143,5395.730345179675
1638,7148.064497254411
65864,13626.227842933478
37787,12690.933121964703
30730,790.6301844630214
45563,10346.19632485938
46535,2412.286066101665
62384,2527.754036445093
40082,11079.252694744851
45373,17529.398372214295
35082,1115.4367689573867
14190,1320.8445089827442
97200,1184.0731812990412
83482,6925.603022346609
10276,4139.259118941102
34499,541.6203418736445
55210,883.0419280156855
37968,878.1070542392499
20349,1259.9608807377683
26377,28388.655372668207
56522,818.9662062034197
84036,3555.7285791861577
11181,2680.052411040658
13674,1028.4798549551965
14135,3215.6158346250213
23663,15550.771024458903
32020,1051.4836332915306
4636,2075.285365695591
65807,918.3110050105453
59035,8517.189160416146
58491,25787.35231467675
87993,17872.13655831803
22188,833.8305787677942
58509,12897.157343918134
67705,6108.760339537228
94400,4346.841981630128
88300,6530.713353189147
7357,585.1684808955097
78987,21572.00099279293
23292,1912.4758364454694
85412,11843.977995533953
81517,16785.41843203365
81300,2214.6910343510203
22506,6634.864367873822
9270,934.2744049485666
53060,2664.636355474842
52752,8145.516004559385
66216,514.701450580969
49302,8117.890890225942
33578,19028.381371339947
31907,7077.955195533781
44471,2152.7659264568297
29995,9000.94098814266
24498,3508.805302971722
32921,11593.674458238549
92043,1095.3899491959037
5511,1439.0506649132303
48786,2438.3573844821776
46798,1982.000045187137
92181,2411.036044945473
76802,9887.62460804086
94125,9966.774580682582
19953,10302.282573138174
34232,4279.386641890843
55113,6824.2008964172455
37625,1124.7125478636176
69042,1272.9064970553443
35503,3674.5215102899915
1453,1833.5369863207948
67914,5057.182179242276
4790,5968.129103979516
19704,956.5936027290276
2476,11412.798660553826
57761,2255.2705182706513
29904,2627.6749861612125
89554,988.3039849733508
80424,3836.6737069277738
88943,4240.331817446964
24798,5294.271633158737
80605,5559.073290428834
83775,12776.176020759005
9507,1758.0228268805563
32634,3688.682687569496
87888,1974.0286359274012
4319,2913.989036121873
77833,1142.1478588501916
26159,906.4416243861651
36691,7756.647267405725
93169,4937.89068522539
99160,959.9152387474882
99729,1134.4070218655272
33931,3250.3182088040226
41485,993.0061551487456
95785,4906.866406608102
91596,1108.8265342635798
28448,3038.0891519548836
82291,696.0493872829868
6183,1230.8919205803634
14036,1767.1210692016075
77840,4641.799241698121
33619,3097.6619516602445
32910,1016.7742483424146
64301,4592.987417102331
25872,5731.098692250259
43110,1817.118599498305
61122,1437.8880699959302
61022,1789.2060364030363
19114,5206.242794701397
70976,7811.0070975981625
72804,5921.606800623689
33572,2032.0111033228693
11126,15788.01228758837
49510,845.1850764235537
22128,2978.1431871457407
51578,6362.124205770102
80312,18651.835032615058
50269,5477.772980096513
25022,3385.316348497731
46112,4171.839360956961
8977,3937.487790475794
35989,12616.56782626961
17505,804.2005927279517
12138,992.0915867496855
99089,1185.2991902044475
10494,10462.876936737866
40828,950.1139315144977
98534,20010.72888943948
81497,16056.831165969938
35713,1540.1355856903956
16437,1849.7950689963175
64454,4816.042513845506
74180,2382.7484676793606
34331,630.984689710827
12717,1090.0390878127162
28391,22604.35382282244
67466,3231.088935710209
38224,5498.528812114583
27473,9396.468233308808
12288,3992.087253104029
38838,1186.5763682068564
25053,1010.9616264519706
70156,2696.7997829156157
48242,2675.074526650991
47672,5282.673992029854
99536,2278.0529890277226
35652,3262.0915159833226
90043,12238.172445569116
47029,3224.289838202561
